index,GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
7959,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,1942,1941.56800,,,,,
7960,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0.8,0.80523,,,,,
7961,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0.1,0.05913,,,,,
7962,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,8709,8709.07700,,,,,
7963,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH10,PrematurityPrematurity,,4.6,4.62269,,,,,
7964,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH10,PrematurityPrematurity,,0.2,0.16577,,,,,
7965,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,7839,7838.84900,,,,,
7966,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,3.3,3.25104,,,,,
7967,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0.2,0.23873,,,,,
7968,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,4356,4355.56500,,,,,
7969,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,1.8,1.80640,,,,,
7970,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0.1,0.06478,,,,,
7971,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,2216,2216.08900,,,,,
7972,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.1,0.05368,,,,,
7973,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,7356,7356.14400,,,,,
7974,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,3.1,3.05084,,,,,
7975,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.1,0.10940,,,,,
7976,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,MONTHS1-59,1-59 months,,,,,,,,CH17,InjuriesInjuries,,2.3,2.29801,,,,,
7977,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,MONTHS1-59,1-59 months,,,,,,,,CH17,InjuriesInjuries,,0.2,0.16106,,,,,
7978,MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,5996,5995.97300,,,,,
7979,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,2.5,2.48673,,,,,
7980,MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,,,,PUBLISHED,Published,,2000.0,2000,,WPR,2000,2000,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,3 700 [ 3 200 - 4 200 ],3700.00000,3200.0,4200.0,,,
7981,MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,3 200 [ 2 500 - 4 100 ],3200.00000,2500.0,4100.0,,,
7982,MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,3 000 [ 2 400 - 4 000 ],3000.00000,2400.0,4000.0,,,
7983,MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,2 900 [ 2 300 - 3 900 ],2900.00000,2300.0,3900.0,,,
7984,MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,2 800 [ 2 100 - 3 800 ],2800.00000,2100.0,3800.0,,,
7985,MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,2 700 [ 2 000 - 3 700 ],2700.00000,2000.0,3700.0,,,
7986,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,163 [ 142 - 187 ],163.00000,142.0,187.0,,,
7987,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,,,,PUBLISHED,Published,,2006.0,2006,,WPR,2006,2006,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,156 [ 134 - 181 ],156.00000,134.0,181.0,,,
7988,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,156 [ 136 - 180 ],156.00000,136.0,180.0,,,
7989,MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,131 [ 104 - 172 ],131.00000,104.0,172.0,,,
7990,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1973.0,1973,,WPR,1973,1973,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,20.5 [15.8-26.3],20.46017,15.76415,26.26069,,,
7991,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1974.0,1974,,WPR,1974,1974,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,20.1 [15.7-25.5],20.05886,15.6938,25.53337,,,
7992,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1975.0,1975,,WPR,1975,1975,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,19.7 [15.6-24.8],19.66700,15.62607,24.7605,,,
7993,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1976.0,1976,,WPR,1976,1976,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,19.3 [15.5-24.1],19.30395,15.5173,24.07947,,,
7994,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1990.0,1990,,WPR,1990,1990,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,14.0 [12.5-16.0],14.04602,12.46109,15.96939,,,
7995,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1991.0,1991,,WPR,1991,1991,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,13.8 [12.2-15.8],13.77655,12.22896,15.83086,,,
7996,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1992.0,1992,,WPR,1992,1992,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,13.5 [11.9-15.6],13.48626,11.94654,15.6397,,,
7997,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,13.1 [11.6-15.3],13.13598,11.62351,15.3396,,,
7998,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,8.0 [6.9-9.3],8.01567,6.93856,9.27326,,,
7999,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,7.7 [6.6-9.0],7.72093,6.64084,9.0048,,,
8000,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,7.4 [6.3-8.8],7.43540,6.31455,8.75269,,,
8001,CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,7.2 [6.0-8.5],7.15353,5.98789,8.50407,,,
8002,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,29918,29918.00000,,,,,
8003,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,39097,39097.00000,,,,,
8004,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,70643,70643.00000,,,,,
8005,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,30649,30649.00000,,,,,
8006,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,76006,76006.00000,,,,,
8007,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,32986,32986.00000,,,,,
8008,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,43020,43020.00000,,,,,
8009,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,76996,76996.00000,,,,,
8010,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,46491,46491.00000,,,,,
8011,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,83415,83415.00000,,,,,
8012,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,36231,36231.00000,,,,,
8013,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,47184,47184.00000,,,,,
8014,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,87528,87528.00000,,,,,
8015,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,37989,37989.00000,,,,,
8016,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,49539,49539.00000,,,,,
8017,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1997.0,1997,,WPR,1997,1997,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,88897,88897.00000,,,,,
8018,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1997.0,1997,,WPR,1997,1997,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,38584,38584.00000,,,,,
8019,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,56057,56057.00000,,,,,
8020,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1992.0,1992,,WPR,1992,1992,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,103454,103454.00000,,,,,
8021,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1992.0,1992,,WPR,1992,1992,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,45220,45220.00000,,,,,
8022,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1992.0,1992,,WPR,1992,1992,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,58234,58234.00000,,,,,
8023,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1987.0,1987,,WPR,1987,1987,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,56778,56778.00000,,,,,
8024,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1987.0,1987,,WPR,1987,1987,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,71476,71476.00000,,,,,
8025,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1986.0,1986,,WPR,1986,1986,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,131829,131829.00000,,,,,
8026,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1986.0,1986,,WPR,1986,1986,Western Pacific,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,58530,58530.00000,,,,,
8027,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1965.0,1965,,WPR,1965,1965,Western Pacific,,PHL,Philippines,,,,,MLE,Male,,,,,,,,62190,62190.00000,,,,,
8028,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1964.0,1964,,WPR,1964,1964,Western Pacific,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,113820,113820.00000,,,,,
