index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),PLACE (CODE),PLACE (DISPLAY),PLACE (URL),INADEQUACY (CODE),INADEQUACY (DISPLAY),INADEQUACY (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
580,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE000,Total,,543617 [437988-666695],543617.00000,437988.0,666695.0,,,
581,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,235 962,235961.52200,,,,,
582,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,62 462,62462.23639,,,,,
583,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2000.0,2000,,WPR,2000,2000,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,53,53.05556,,,,,
584,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,22,21.56328,,,,,
585,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,36,36.10611,,,,,
586,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,53,53.14380,,,,,
587,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2006.0,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,31,31.48269,,,,,
588,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2006.0,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,45,44.66439,,,,,
589,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2006.0,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,60,60.37410,,,,,
590,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,32,31.68281,,,,,
591,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,45,44.79410,,,,,
592,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,60.87121,,,,,
593,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2012.0,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,33,32.68341,,,,,
594,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2012.0,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,46,45.61407,,,,,
595,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2012.0,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,60.97064,,,,,
596,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,47,46.65402,,,,,
597,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,61.46775,,,,,
598,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,87,87.31583,,,,,
599,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,94,93.94668,,,,,
600,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,82,82.34035,,,,,
601,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,88,87.77605,,,,,
602,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,95,95.37789,,,,,
603,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,85,85.49254,,,,,
604,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,90,90.10411,,,,,
605,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,96,95.66542,,,,,
606,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,93,92.57983,,,,,
607,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,97,97.10951,,,,,
608,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,89,89.31759,,,,,
609,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,93,93.07372,,,,,
610,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2000.0,2000,,WPR,2000,2000,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,36,35.69814,,,,,
611,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2000.0,2000,,WPR,2000,2000,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,42,41.51030,,,,,
612,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,39,38.72477,,,,,
613,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,43,43.35616,,,,,
614,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,49,48.85690,,,,,
615,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2006.0,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,39,39.33009,,,,,
616,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,51,50.67081,,,,,
617,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,44,43.85760,,,,,
618,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,47,47.17192,,,,,
619,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,51,51.13831,,,,,
620,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,49,48.60765,,,,,
621,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,51,50.88501,,,,,
622,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,54,53.50783,,,,,
623,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,50,49.58437,,,,,
624,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,73,72.70544,,,,,
625,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,56,56.03161,,,,,
626,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,64,63.73875,,,,,
627,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,73,72.86127,,,,,
628,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,68,67.64198,,,,,
629,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,75,74.60588,,,,,
630,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,63,63.41260,,,,,
631,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,69,68.70450,,,,,
632,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,71,71.46833,,,,,
633,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,74,74.26398,,,,,
634,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,78,77.50854,,,,,
635,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,73,73.13628,,,,,
636,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,11,10.96371,,,,,
637,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,5,5.20317,,,,,
638,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,15,15.33870,,,,,
639,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,11,10.60690,,,,,
640,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,13,12.62858,,,,,
641,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,9,8.81310,,,,,
642,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2007.0,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,4,4.25026,,,,,
643,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,12,12.08656,,,,,
644,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2012.0,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,3,3.45617,,,,,
645,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,9,9.37644,,,,,
646,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,7,6.58596,,,,,
647,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,3,3.29736,,,,,
648,WSH_HYGIENE_BASIC,Population with basic handwashing facilities at home (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4822,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,73,72.61852,,,,,
649,WSH_HYGIENE_BASIC,Population with basic handwashing facilities at home (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4822,,,,PUBLISHED,Published,,2015.0,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,85,85.13821,,,,,
650,WSH_HYGIENE_BASIC,Population with basic handwashing facilities at home (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4822,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,73,72.61852,,,,,
