index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
3576,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.0 [3.5-9.2],6.00000,3.5,9.2,,,
3577,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.1 [3.4-9.7],6.10000,3.4,9.7,,,
3578,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980.0,1980,,WPR,Western Pacific,,PHL,1980,1980,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,3.9 [1.4-8.6],3.90000,1.4,8.6,,,
3579,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981.0,1981,,WPR,Western Pacific,,PHL,1981,1981,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,4.0 [1.5-8.3],4.00000,1.5,8.3,,,
3580,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982.0,1982,,WPR,Western Pacific,,PHL,1982,1982,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,4.1 [1.6-8.1],4.10000,1.6,8.1,,,
3581,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1995.0,1995,,WPR,Western Pacific,,PHL,1995,1995,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.3 [3.3-8.0],5.30000,3.3,8.0,,,
3582,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996.0,1996,,WPR,Western Pacific,,PHL,1996,1996,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.4 [3.4-8.1],5.40000,3.4,8.1,,,
3583,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997.0,1997,,WPR,Western Pacific,,PHL,1997,1997,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.5 [3.5-8.1],5.50000,3.5,8.1,,,
3584,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998.0,1998,,WPR,Western Pacific,,PHL,1998,1998,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.6 [3.6-8.1],5.60000,3.6,8.1,,,
3585,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999.0,1999,,WPR,Western Pacific,,PHL,1999,1999,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,5.7 [3.7-8.2],5.70000,3.7,8.2,,,
3586,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.8 [4.2-10.2],6.80000,4.2,10.2,,,
3587,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,6.9 [4.1-10.6],6.90000,4.1,10.6,,,
3588,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.1 [3.9-11.2],7.10000,3.9,11.2,,,
3589,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1980.0,1980,,WPR,Western Pacific,,PHL,1980,1980,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.3 [1.6-9.0],4.30000,1.6,9.0,,,
3590,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981.0,1981,,WPR,Western Pacific,,PHL,1981,1981,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.3 [1.7-8.8],4.30000,1.7,8.8,,,
3591,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982.0,1982,,WPR,Western Pacific,,PHL,1982,1982,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.4 [1.9-8.6],4.40000,1.9,8.6,,,
3592,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1995.0,1995,,WPR,Western Pacific,,PHL,1995,1995,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.0 [3.8-8.7],6.00000,3.8,8.7,,,
3593,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1996.0,1996,,WPR,Western Pacific,,PHL,1996,1996,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.1 [3.9-8.8],6.10000,3.9,8.8,,,
3594,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997.0,1997,,WPR,Western Pacific,,PHL,1997,1997,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.2 [4.0-8.8],6.20000,4.0,8.8,,,
3595,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998.0,1998,,WPR,Western Pacific,,PHL,1998,1998,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.3 [4.1-8.9],6.30000,4.1,8.9,,,
3596,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999.0,1999,,WPR,Western Pacific,,PHL,1999,1999,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,6.3 [4.3-8.9],6.30000,4.3,8.9,,,
3597,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.1 [4.5-10.4],7.10000,4.5,10.4,,,
3598,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.2 [4.3-10.8],7.20000,4.3,10.8,,,
3599,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,PHL,2014,2014,Philippines,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,7.3 [4.2-11.3],7.30000,4.2,11.3,,,
3600,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1984.0,1984,,WPR,Western Pacific,,PHL,1984,1984,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.4 [2.7-7.0],4.40000,2.7,7.0,,,
3601,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1985.0,1985,,WPR,Western Pacific,,PHL,1985,1985,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.5 [2.8-6.9],4.50000,2.8,6.9,,,
3602,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1985.0,1985,,WPR,Western Pacific,,PHL,1985,1985,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.1 [1.9-4.8],3.10000,1.9,4.8,,,
3603,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1991.0,1991,,WPR,Western Pacific,,PHL,1991,1991,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.3 [3.7-7.2],5.30000,3.7,7.2,,,
3604,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1992.0,1992,,WPR,Western Pacific,,PHL,1992,1992,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.4 [3.8-7.3],5.40000,3.8,7.3,,,
3605,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1992.0,1992,,WPR,Western Pacific,,PHL,1992,1992,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.7 [2.6-5.1],3.70000,2.6,5.1,,,
3606,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998.0,1998,,WPR,Western Pacific,,PHL,1998,1998,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.0 [4.5-7.8],6.00000,4.5,7.8,,,
3607,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999.0,1999,,WPR,Western Pacific,,PHL,1999,1999,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.0 [4.5-7.8],6.00000,4.5,7.8,,,
3608,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999.0,1999,,WPR,Western Pacific,,PHL,1999,1999,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,4.3 [3.2-5.7],4.30000,3.2,5.7,,,
3609,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,PHL,2005,2005,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.5 [5.1-8.1],6.50000,5.1,8.1,,,
3610,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,PHL,2006,2006,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,6.6 [5.2-8.2],6.60000,5.2,8.2,,,
3611,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,PHL,2006,2006,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.0 [3.9-6.3],5.00000,3.9,6.3,,,
3612,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,PHL,2012,2012,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,7.0 [5.1-9.3],7.00000,5.1,9.3,,,
3613,NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L or on medication)(age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,7.1 [5.0-9.6],7.10000,5.0,9.6,,,
3614,NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L or on medication) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,PHL,2013,2013,Philippines,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,5.7 [3.9-7.9],5.70000,3.9,7.9,,,
3615,NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,PHL,2016,2016,Philippines,,,,,FMLE,Female,,,,,21.0,21.00000,,,,,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
3616,NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,PHL,2016,2016,Philippines,,,,,MLE,Male,,,,,32.8,32.80000,,,,,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
3617,NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,PHL,2016,2016,Philippines,,,,,BTSX,Both sexes,,,,,26.8,26.80000,,,,,"Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
3618,NCD_UNDER70,NCD deaths under age 70 (percent of all NCD deaths),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,,,,FMLE,Female,,,,,56,55.71756,,,,,
3619,NCD_UNDER70,NCD deaths under age 70 (percent of all NCD deaths),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,PHL,2010,2010,Philippines,,,,,BTSX,Both sexes,,,,,63,63.05464,,,,,
3620,NCD_UNDER70,NCD deaths under age 70 (percent of all NCD deaths),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,,,,MLE,Male,,,,,69,69.22468,,,,,
3621,NCD_UNDER70,NCD deaths under age 70 (percent of all NCD deaths),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,,,,FMLE,Female,,,,,56,55.73559,,,,,
3622,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,242.4,242.35930,,,,,
3623,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,PHL,2015,2015,Philippines,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,433.6,433.62390,,,,,
3624,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,PHL,2016,2016,Philippines,,,,,FMLE,Female,,GHE060,Noncommunicable diseases,,197.2,197.16680,,,,,
3625,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,PHL,2016,2016,Philippines,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,249.1,249.09840,,,,,
3626,NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2381,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,PHL,2016,2016,Philippines,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,30.1 [23.4-37.9],30.13073,23.3524,37.88673,,,
3627,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,PHL,2001,2001,Philippines,,YEARS11-17,11-17 years,,BTSX,Both sexes,,,,,92.0 [90.2-93.5],92.03585,90.22321,93.53662,,,
3628,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,YEARS11-17,11-17 years,,BTSX,Both sexes,,,,,92.1 [90.4-93.6],92.13995,90.36979,93.60782,,,
3629,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,PHL,2003,2003,Philippines,,YEARS11-17,11-17 years,,BTSX,Both sexes,,,,,92.2 [90.5-93.7],92.24195,90.51125,93.67905,,,
3630,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,YEARS11-17,11-17 years,,BTSX,Both sexes,,,,,92.3 [90.6-93.7],92.34147,90.64716,93.74996,,,
3631,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,YEARS11-17,11-17 years,,FMLE,Female,,,,,94.0 [92.5-95.1],93.95053,92.47967,95.1488,,,
3632,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,PHL,2003,2003,Philippines,,YEARS11-17,11-17 years,,FMLE,Female,,,,,94.0 [92.5-95.1],93.96132,92.51064,95.14575,,,
3633,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,PHL,2004,2004,Philippines,,YEARS11-17,11-17 years,,FMLE,Female,,,,,94.0 [92.5-95.1],93.97209,92.53967,95.14392,,,
3634,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,PHL,2005,2005,Philippines,,YEARS11-17,11-17 years,,FMLE,Female,,,,,94.0 [92.6-95.1],93.98285,92.56672,95.14336,,,
3635,NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4482,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,PHL,2002,2002,Philippines,,YEARS11-17,11-17 years,,MLE,Male,,,,,90.4 [88.3-92.1],90.40382,88.34665,92.1302,,,
