index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
655,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,93.2,93.20000,,,,,
656,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,96.8,96.80000,,,,,
657,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,85.9,85.90000,,,,,
658,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,91.1,91.10000,,,,,
659,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,93.9,93.90000,,,,,
660,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,97.8,97.80000,,,,,
661,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,98.8,98.80000,,,,,
662,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,95.3,95.30000,,,,,
663,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,98.5,98.50000,,,,,
664,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,92.2,92.20000,,,,,
665,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,93.7,93.70000,,,,,
666,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,99.1,99.10000,,,,,
667,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,99.7,99.70000,,,,,
668,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,93.4,93.40000,,,,,
669,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,99.3,99.30000,,,,,
670,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,99.9,99.90000,,,,,
671,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,99.7,99.70000,,,,,
672,EQ_WATERIMPROVED,Households using an improved drinking-water source (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4437,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,99.9,99.90000,,,,,
673,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,12.6,12.60000,,,,,
674,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,5.7,5.70000,,,,,
675,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,20.0,20.00000,,,,,
676,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,14.8,14.80000,,,,,
677,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,5.1,5.10000,,,,,
678,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.5,0.50000,,,,,
679,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,28.3,28.30000,,,,,
680,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,3.5,3.50000,,,,,
681,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,0.4,0.40000,,,,,
682,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,0.0,0.00000,,,,,
683,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.0,0.00000,,,,,
684,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,10.5,10.50000,,,,,
685,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,3.7,3.70000,,,,,
686,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,17.3,17.30000,,,,,
687,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,10.6,10.60000,,,,,
688,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,4.0,4.00000,,,,,
689,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.2,0.20000,,,,,
690,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,17.6,17.60000,,,,,
691,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,4.6,4.60000,,,,,
692,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,0.6,0.60000,,,,,
693,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,0.0,0.00000,,,,,
694,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.0,0.00000,,,,,
695,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,9.4,9.40000,,,,,
696,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,4.0,4.00000,,,,,
697,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,15.1,15.10000,,,,,
698,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,15.4,15.40000,,,,,
699,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,2.9,2.90000,,,,,
700,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.5,0.50000,,,,,
701,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,20.5,20.50000,,,,,
702,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,1.1,1.10000,,,,,
703,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,0.0,0.00000,,,,,
704,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,0.0,0.00000,,,,,
705,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.0,0.00000,,,,,
706,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,9.6,9.60000,,,,,
707,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,3.9,3.90000,,,,,
708,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,15.3,15.30000,,,,,
709,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,14.5,14.50000,,,,,
710,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,3.7,3.70000,,,,,
711,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.5,0.50000,,,,,
712,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,18.4,18.40000,,,,,
713,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,3.0,3.00000,,,,,
714,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,0.6,0.60000,,,,,
715,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,0.0,0.00000,,,,,
716,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,0.0,0.00000,,,,,
717,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,6.3,6.30000,,,,,
718,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,3.1,3.10000,,,,,
719,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,9.3,9.30000,,,,,
720,EQ_OPENDEFECATION,Population not using any sanitation facility (open defecation) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4710,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,11.9,11.90000,,,,,
