index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
1241,E27_indirect_ad_fines,Law requires fines for violations of indirect advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Yes,,,,,,
1242,R_excise_proportion,Tax structure: Excise tax proportion of price,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4608,,,,PUBLISHED,Published,,,,,WPR,,,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,63.55,63.55000,,,,,
1243,R_admin_duty_free_limited,Tax administration: Bans or limits on duty free imports by travellers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4619,,,,PUBLISHED,Published,,,,,WPR,,,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Limited,,,,,,
1244,R_afford_less,Affordability: Cigarettes are less affordable in 2014 compared to 2008,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4614,,,,PUBLISHED,Published,,,,,WPR,,,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Yes,,,,,,
1245,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1246,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1247,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1248,E23_subnat_complete_bans_exist,"Subnational advertising, promotion and sponsorship bans - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4589,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1249,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1250,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1251,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1252,P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1253,P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1254,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1255,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1256,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1257,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1258,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1259,P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1260,P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1261,P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1262,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1263,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1264,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1265,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1266,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1267,P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1268,P1_compliance,Compliance of ban on smoking in HEALTH-CARE FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1269,P2_compliance,Compliance of ban on smoking in EDUCATIONAL FACILITIES EXCEPT UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1270,P3_compliance,Compliance of ban on smoking in UNIVERSITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1271,P4_compliance,Compliance of ban on smoking in GOVERNMENT FACILITIES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1272,P5_compliance,Compliance of ban on smoking in INDOOR OFFICES,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1273,P6_compliance,Compliance of ban on smoking in RESTAURANTS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1274,P7_compliance,Compliance of ban on smoking in PUBS AND BARS,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1275,P8_compliance,Compliance of ban on smoking in PUBLIC TRANSPORT,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1276,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1277,E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1278,E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1279,E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1280,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1281,E14_compliance,Compliance of ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1282,E15_compliance,Compliance of ban on sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not applicable,,,,,,Data not required/not applicable
1283,E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1284,E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1285,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1286,E13_compliance,Compliance of ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1287,E14_compliance,Compliance of ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1288,E15_compliance,Compliance of ban on sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1289,E1_compliance,Compliance of ban on advertising on national TV and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1290,E3_compliance,Compliance of ban on advertising on local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1291,E5_compliance,Compliance of ban on advertising on billboards and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1292,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1293,E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1294,E1_compliance,Compliance of ban on advertising on national TV and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1295,E3_compliance,Compliance of ban on advertising on local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1296,E5_compliance,Compliance of ban on advertising on billboards and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1297,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1298,E9_compliance,Compliance of ban on free distribution of tobacco products in the mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1299,E10_compliance,Compliance of ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1300,E11_compliance,Compliance of ban on non-tobacco goods AND services identified with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1301,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1302,E13_compliance,Compliance of ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1303,E14_compliance,Compliance of ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1304,E15_compliance,Compliance of ban on sponsored events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1305,E6_compliance,Compliance of ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
1306,E12_compliance,Compliance of ban on brand name of non-tobacco products used for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,Not available,,,,,,Data not reported/not available
